payment_id,order_id,payment_method,amount
1065,9745,credit_card,6896
1066,5689,bank_transfer,6379
1067,5531,gift_card,1530
1068,2137,gift_card,6312
1069,6130,credit_card,292
1070,8249,bank_transfer,5940
1071,4559,coupon,5762
1072,8327,gift_card,3155
1073,3516,coupon,5266
1074,3232,coupon,7098
1075,1650,coupon,1036
1076,7513,gift_card,3597
1077,4953,gift_card,7205
1078,4073,gift_card,4181
1079,1455,credit_card,288
1080,3601,bank_transfer,2097
1081,8332,coupon,6467
1082,1968,bank_transfer,7405
1083,9628,gift_card,504
1084,9804,gift_card,2804
1085,7961,bank_transfer,7181
1086,1088,coupon,184
1087,6541,gift_card,5636
1088,1382,bank_transfer,6682
1089,231,credit_card,1688
1090,5185,gift_card,4483
1091,8882,coupon,5913
1092,5712,bank_transfer,1935
1093,2661,gift_card,3183
1094,5311,gift_card,3850
1095,3418,coupon,4495
1096,4115,bank_transfer,3947
1097,2037,gift_card,4473
1098,5321,coupon,4977
1099,3710,credit_card,1537
1100,6517,gift_card,2339
1101,4570,credit_card,5712
1102,5848,credit_card,2444
1103,6514,coupon,1979
1104,8613,coupon,1334
1105,4304,bank_transfer,6760
1106,3680,coupon,1955
1107,8824,coupon,2378
1108,1159,coupon,4517
1109,5323,gift_card,6809
1110,2928,gift_card,4683
1111,5455,credit_card,738
1112,3133,coupon,2037
1113,3689,gift_card,7887
1114,7438,bank_transfer,5205
1115,9289,gift_card,1838
1116,9417,coupon,2572
1117,9915,gift_card,2437
1118,7439,coupon,2644
1119,6673,credit_card,6544
1120,7639,coupon,7509
1121,4208,gift_card,5536
1122,8876,coupon,1594
1123,9562,gift_card,2004
1124,8000,bank_transfer,292
1125,5760,coupon,5186
1126,4606,credit_card,2330
1127,7685,gift_card,5421
1128,3192,credit_card,280
1129,8443,coupon,4075
1130,1436,gift_card,5153
1131,63,credit_card,2245
1132,5927,credit_card,2539
1133,1812,coupon,4099
1134,4503,credit_card,3341
1135,5151,credit_card,306
1136,6087,gift_card,1679
1137,8610,gift_card,6959
1138,749,credit_card,169
1139,976,credit_card,5889
1140,5294,coupon,1712
1141,9744,gift_card,7638
1142,1128,coupon,2192
1143,2689,gift_card,6270
1144,3689,coupon,6526
1145,433,coupon,5701
1146,8783,coupon,596
1147,724,coupon,4682
1148,839,coupon,7918
1149,3524,credit_card,6080
1150,8445,coupon,1888
1151,3143,bank_transfer,6952
1152,8338,credit_card,2322
1153,1883,gift_card,4791
1154,5845,credit_card,2525
1155,9786,coupon,6838
1156,521,credit_card,7620
1157,666,credit_card,7393
1158,9618,coupon,5163
1159,6442,credit_card,6010
1160,254,gift_card,102
1161,8869,gift_card,7260
1162,7134,coupon,5309
1163,8206,gift_card,1834
1164,4510,gift_card,5477
1165,8979,bank_transfer,4471
1166,1242,bank_transfer,5478
1167,9742,bank_transfer,1945
1168,2239,coupon,3817
1169,9844,coupon,1105
1170,7934,coupon,7652
1171,7803,credit_card,1959
1172,3107,coupon,4671
1173,9867,bank_transfer,6058
1174,7310,coupon,5275
1175,5058,credit_card,1881
1176,3738,gift_card,3973
1177,75,gift_card,3294
1178,3980,gift_card,4769
1179,4871,coupon,2390
1180,7426,bank_transfer,906
1181,3978,gift_card,7039
1182,325,gift_card,1692
1183,1123,gift_card,1941
1184,2517,coupon,2011
1185,4371,credit_card,1676
1186,1030,gift_card,6944
1187,685,gift_card,555
1188,8241,gift_card,1008
1189,6116,coupon,2980
1190,3728,gift_card,2819
1191,5974,bank_transfer,5927
1192,2838,credit_card,1594
1193,9935,credit_card,2237
1194,8448,credit_card,1378
1195,1284,bank_transfer,4377
1196,975,gift_card,1031
1197,4461,credit_card,53
1198,1380,credit_card,6470
1199,445,credit_card,4286
1200,680,gift_card,3342
1201,1769,bank_transfer,475
1202,1219,credit_card,6716
1203,9522,bank_transfer,4617
1204,801,coupon,4743
1205,3734,coupon,6009
1206,6842,bank_transfer,2525
1207,9813,coupon,455
1208,466,credit_card,1691
1209,6664,gift_card,3669
1210,7399,bank_transfer,628
1211,7021,coupon,1296
1212,5094,coupon,3479
1213,5546,credit_card,427
1214,6765,coupon,750
1215,915,coupon,1572
1216,6690,credit_card,3792
1217,4748,gift_card,905
1218,9928,credit_card,2454
1219,4778,gift_card,57
1220,9348,gift_card,3271
1221,6414,coupon,5964
1222,4754,credit_card,3358
1223,6852,coupon,3209
1224,1242,coupon,2691
1225,926,gift_card,2927
1226,7583,coupon,6444
1227,4825,credit_card,581
1228,7127,gift_card,3535
1229,48,bank_transfer,5810
1230,9621,gift_card,1751
1231,5108,bank_transfer,72
1232,9853,gift_card,123
1233,7488,bank_transfer,6471
1234,743,coupon,4944
1235,8372,coupon,5419
1236,6555,gift_card,1677
1237,8956,credit_card,1178
1238,3902,bank_transfer,4000
1239,2068,coupon,4830
1240,3592,coupon,2923
1241,242,credit_card,7503
1242,4920,gift_card,3340
1243,181,bank_transfer,7591
1244,4292,coupon,5893
1245,8038,coupon,2034
1246,1761,gift_card,7835
1247,2352,gift_card,2377
1248,8547,coupon,6818
1249,9653,coupon,6834
1250,2154,credit_card,4707
1251,9655,bank_transfer,3775
1252,5172,bank_transfer,1779
1253,1356,credit_card,5871
1254,7353,gift_card,5198
1255,8518,gift_card,3231
1256,744,bank_transfer,3698
1257,7618,bank_transfer,6440
1258,2550,coupon,2499
1259,5546,credit_card,1674
1260,4078,coupon,61
1261,9671,bank_transfer,4106
1262,7223,bank_transfer,7136
1263,6785,coupon,5229
1264,6081,bank_transfer,4896
1265,3070,coupon,5179
1266,3952,gift_card,2562
1267,9931,credit_card,1161
1268,6697,gift_card,4013
1269,6573,gift_card,3897
1270,8188,credit_card,6885
1271,8997,bank_transfer,6324
1272,4369,bank_transfer,4326
1273,2913,bank_transfer,433
1274,6880,gift_card,7358
1275,7883,coupon,5597
1276,6362,credit_card,5876
1277,8753,credit_card,1575
1278,3436,coupon,1364
1279,4644,gift_card,1717
1280,6765,gift_card,4303
1281,6896,coupon,792
1282,1892,coupon,2656
1283,839,coupon,6156
1284,4013,gift_card,2852
1285,795,bank_transfer,5592
1286,8647,credit_card,1125
1287,8679,bank_transfer,1499
1288,8632,coupon,7928
1289,8781,credit_card,5336
1290,805,credit_card,6662
1291,3331,gift_card,7402
1292,5854,bank_transfer,1951
1293,130,gift_card,3306
1294,9512,credit_card,4212
1295,9950,credit_card,5193
1296,101,gift_card,50
1297,3365,gift_card,4056
1298,3691,credit_card,4127
1299,2989,coupon,81
1300,9929,gift_card,2773
1301,1373,bank_transfer,424
1302,7107,bank_transfer,6413
1303,9315,bank_transfer,6523
1304,2362,coupon,943
1305,273,coupon,3151
1306,1191,gift_card,5706
1307,3366,credit_card,7756
1308,5515,coupon,3703
1309,7937,gift_card,3994
1310,2565,gift_card,6420
1311,7270,gift_card,7808
1312,222,bank_transfer,4114
1313,3028,bank_transfer,3765
1314,9034,gift_card,2904
1315,4841,bank_transfer,3397
1316,5460,bank_transfer,4674
1317,9608,credit_card,2586
1318,3771,credit_card,2376
1319,6858,credit_card,5076
1320,6909,bank_transfer,2541
1321,5465,gift_card,2391
1322,997,bank_transfer,1083
1323,5515,bank_transfer,1017
1324,8098,bank_transfer,1720
1325,3579,gift_card,4419
1326,9751,bank_transfer,3776
1327,5388,coupon,2192
1328,8888,bank_transfer,6923
1329,5186,gift_card,4433
1330,2432,gift_card,4404
1331,5311,gift_card,5366
1332,7335,bank_transfer,7168
1333,966,bank_transfer,5179
1334,4063,gift_card,4880
1335,4718,credit_card,639
1336,4560,credit_card,828
1337,8909,credit_card,392
1338,1368,gift_card,526
1339,3907,credit_card,7997
1340,2872,gift_card,2813
1341,9352,bank_transfer,2508
1342,1058,credit_card,3527
1343,4275,credit_card,5478
1344,9335,coupon,7108
1345,2832,gift_card,728
1346,1376,coupon,4078
1347,8273,bank_transfer,6140
1348,4860,credit_card,3565
1349,1991,bank_transfer,563
1350,5229,bank_transfer,4871
1351,8469,bank_transfer,293
1352,3923,bank_transfer,6884
1353,4071,coupon,81
1354,449,gift_card,4587
1355,3643,coupon,5946
1356,1797,bank_transfer,7052
1357,986,coupon,2589
1358,6361,bank_transfer,576
1359,4713,credit_card,946
1360,9509,bank_transfer,2263
1361,1122,coupon,3800
1362,2711,credit_card,6032
1363,4962,credit_card,5815
1364,5454,credit_card,7126
1365,5870,gift_card,1638
1366,7367,credit_card,3901
1367,7487,coupon,7765
1368,8837,credit_card,1490
1369,277,bank_transfer,6869
1370,893,gift_card,1998
1371,7305,credit_card,5373
1372,4604,credit_card,4894
1373,9971,credit_card,4970
1374,3421,coupon,866
1375,4883,bank_transfer,4843
1376,1125,coupon,6655
1377,6113,coupon,3719
1378,6463,credit_card,5181
1379,5330,coupon,6464
1380,1581,credit_card,1002
1381,9689,bank_transfer,5207
1382,4953,gift_card,6570
1383,229,gift_card,4729
1384,6355,bank_transfer,4924
1385,4567,credit_card,6719
1386,7296,coupon,4291
1387,4875,bank_transfer,5787
1388,6990,coupon,883
1389,2310,coupon,2038
1390,5814,gift_card,642
1391,9517,gift_card,1243
1392,5213,gift_card,976
1393,9545,bank_transfer,1300
1394,2780,coupon,3607
1395,8402,gift_card,5768
1396,9297,bank_transfer,3544
1397,8662,gift_card,4519
1398,6153,coupon,3098
1399,8442,gift_card,2612
1400,5141,credit_card,974
1401,1675,credit_card,4726
1402,1034,coupon,6040
1403,7924,coupon,744
1404,8433,coupon,6732
1405,7691,bank_transfer,6948
1406,590,coupon,3855
1407,346,bank_transfer,4530
1408,6115,coupon,7437
1409,3498,coupon,6862
1410,185,coupon,6667
1411,2260,credit_card,7201
1412,6938,gift_card,4457
1413,9851,bank_transfer,2829
1414,5901,bank_transfer,4566
1415,1042,coupon,3573
1416,984,credit_card,2549
1417,7287,credit_card,1557
1418,8408,credit_card,3643
1419,4958,credit_card,103
1420,7998,bank_transfer,1682
1421,3249,credit_card,3417
1422,7830,bank_transfer,6391
1423,1235,gift_card,6577
1424,3996,bank_transfer,2060
1425,6902,credit_card,7196
1426,8070,credit_card,5230
1427,1923,credit_card,702
1428,3224,coupon,3639
1429,2644,gift_card,3831
1430,9256,coupon,465
1431,969,coupon,4017
1432,2669,coupon,5517
1433,1333,gift_card,4726
1434,4462,credit_card,1328
1435,1808,gift_card,6898
1436,2233,coupon,7004
1437,6213,coupon,5458
1438,674,gift_card,1756
1439,9520,credit_card,7320
1440,7809,credit_card,1118
1441,6254,gift_card,2262
1442,3494,gift_card,7758
1443,3676,credit_card,2470
1444,823,bank_transfer,951
1445,4792,credit_card,3855
1446,1883,bank_transfer,4169
1447,6767,gift_card,2426
1448,6241,bank_transfer,2760
1449,4,gift_card,5424
1450,1873,gift_card,5279
1451,9514,coupon,7445
1452,8119,gift_card,2214
1453,7387,bank_transfer,653
1454,1630,credit_card,740
1455,790,gift_card,4419
1456,8799,bank_transfer,4120
1457,2107,bank_transfer,3901
1458,1398,coupon,4325
1459,8612,credit_card,3266
1460,8682,credit_card,1974
1461,8455,gift_card,1401
1462,1448,coupon,5062
1463,6798,gift_card,2307
1464,4654,bank_transfer,3112
1465,1972,gift_card,2149
1466,6389,credit_card,892
1467,6196,credit_card,4665
1468,197,coupon,6630
1469,9137,coupon,7615
1470,7338,credit_card,5053
1471,3279,gift_card,1074
1472,5319,coupon,6605
1473,3127,coupon,4820
1474,4175,credit_card,1485
1475,2290,gift_card,195
1476,5054,gift_card,5946
1477,5637,coupon,1513
1478,7555,bank_transfer,4371
1479,9871,bank_transfer,6981
1480,5756,gift_card,2099
1481,5697,bank_transfer,6267
1482,1535,bank_transfer,3148
1483,3292,credit_card,6164
1484,790,coupon,1335
1485,9649,gift_card,4622
1486,1953,coupon,3811
1487,1315,gift_card,2298
1488,7415,credit_card,6727
1489,423,coupon,2726
1490,2926,credit_card,5101
1491,4491,bank_transfer,4343
1492,1604,credit_card,3890
1493,4044,bank_transfer,5888
1494,5319,credit_card,639
1495,9740,bank_transfer,4659
1496,8905,coupon,5987
1497,2179,gift_card,7988
1498,2360,credit_card,7568
1499,4446,bank_transfer,4750
1500,1033,credit_card,3667
1501,5466,coupon,475
1502,950,gift_card,6028
1503,6763,credit_card,7734
1504,7155,gift_card,1959
1505,6048,gift_card,7846
1506,3853,coupon,5152
1507,9232,credit_card,4411
1508,2032,credit_card,3227
1509,5781,gift_card,3979
1510,8215,coupon,6473
1511,3646,gift_card,3985
1512,8319,credit_card,3517
1513,6819,coupon,6964
1514,5756,gift_card,4633
1515,9340,coupon,3604
1516,2969,gift_card,2802
1517,1956,credit_card,3874
1518,896,credit_card,7286
1519,3869,bank_transfer,1312
1520,5084,bank_transfer,4364
1521,3383,credit_card,908
1522,2960,credit_card,1770
1523,1187,bank_transfer,5773
1524,3682,gift_card,6142
1525,2258,gift_card,460
1526,1136,credit_card,4437
1527,2889,credit_card,1937
1528,6904,gift_card,1089
1529,7002,coupon,2074
1530,60,coupon,281
1531,635,credit_card,5631
1532,1406,credit_card,6688
1533,5147,gift_card,337
1534,8130,gift_card,6833
1535,7953,coupon,814
1536,4694,credit_card,5393
1537,1487,coupon,4235
1538,9647,gift_card,4180
1539,3014,bank_transfer,1748
1540,8628,gift_card,3590
1541,3446,credit_card,7472
1542,5474,credit_card,7021
1543,6165,credit_card,7077
1544,3891,bank_transfer,4798
1545,9960,credit_card,4977
1546,5200,coupon,3156
1547,1928,coupon,4642
1548,2812,bank_transfer,1933
1549,1410,coupon,4921
1550,9146,credit_card,4735
1551,7061,bank_transfer,4939
1552,2517,gift_card,5914
1553,2614,coupon,6067
1554,8806,credit_card,559
1555,663,credit_card,2497
1556,8068,bank_transfer,2580
1557,3202,credit_card,5010
1558,7180,bank_transfer,628
1559,6178,coupon,7084
1560,2209,coupon,131
1561,3138,bank_transfer,2285
1562,7268,coupon,6279
1563,8427,bank_transfer,182
1564,3218,gift_card,4701
1565,6962,credit_card,7912
1566,7586,credit_card,2862
1567,4821,bank_transfer,4108
1568,4121,bank_transfer,2128
1569,780,bank_transfer,4847
1570,4773,gift_card,3512
1571,6515,bank_transfer,3306
1572,8592,credit_card,3304
1573,3035,coupon,3208
1574,1214,gift_card,738
1575,7274,credit_card,1235
1576,7295,credit_card,2802
1577,8220,credit_card,4513
1578,3588,gift_card,3478
1579,7253,gift_card,4097
1580,7289,coupon,7782
1581,6806,credit_card,1331
1582,5303,bank_transfer,7280
1583,3900,coupon,1275
1584,6477,coupon,4925
1585,5700,coupon,4687
1586,7839,coupon,200
1587,183,bank_transfer,2702
1588,1970,bank_transfer,3915
1589,7617,coupon,5652
1590,9186,credit_card,7531
1591,9188,gift_card,6691
1592,7335,coupon,5016
1593,3508,coupon,3344
1594,9871,coupon,7337
1595,1822,coupon,5214
1596,3064,bank_transfer,5389
1597,8324,credit_card,1757
1598,6328,credit_card,1099
1599,1453,bank_transfer,3343
1600,1272,credit_card,5357
1601,2827,bank_transfer,4934
1602,9147,credit_card,3629
1603,2845,gift_card,7143
1604,4663,bank_transfer,4656
1605,7745,bank_transfer,1923
1606,1368,gift_card,3390
1607,1103,gift_card,151
1608,1716,bank_transfer,542
1609,9644,gift_card,4219
1610,105,coupon,4042
1611,2316,coupon,7542
1612,149,gift_card,617
1613,1175,coupon,6882
1614,4686,gift_card,6414
1615,7771,coupon,3736
1616,6067,coupon,7233
1617,8153,coupon,5531
1618,7178,coupon,3728
1619,832,bank_transfer,7782
1620,5774,coupon,5147
1621,9214,bank_transfer,302
1622,1791,bank_transfer,3539
1623,7928,coupon,6999
1624,9040,credit_card,1580
1625,1474,bank_transfer,6395
1626,9623,coupon,6802
1627,3418,gift_card,4655
1628,7399,gift_card,2891
1629,4990,bank_transfer,1762
1630,955,credit_card,7266
1631,6335,gift_card,5804
1632,3281,bank_transfer,1787
1633,9710,credit_card,2231
1634,2744,gift_card,7614
1635,8693,coupon,4201
1636,8487,coupon,76
1637,6078,coupon,78
1638,5626,bank_transfer,4092
1639,5199,credit_card,2068
1640,9349,coupon,5915
1641,5995,bank_transfer,3377
1642,3,coupon,3827
1643,1361,bank_transfer,2215
1644,9147,coupon,7144
1645,1920,credit_card,2977
1646,7459,credit_card,4850
1647,9827,bank_transfer,5912
1648,7099,coupon,5571
1649,9115,bank_transfer,5451
1650,1323,credit_card,6785
1651,201,bank_transfer,3554
1652,8252,credit_card,3018
1653,5784,coupon,5269
1654,4254,credit_card,7158
1655,4151,gift_card,2176
1656,9822,coupon,4036
1657,534,bank_transfer,7275
1658,9808,gift_card,7486
1659,1851,credit_card,6451
1660,3101,coupon,3117
1661,7730,gift_card,7341
1662,1937,coupon,6464
1663,9524,bank_transfer,4860
1664,9781,bank_transfer,3264
1665,7949,coupon,3233
1666,3006,bank_transfer,7984
1667,9974,gift_card,1662
1668,6257,coupon,5495
1669,4032,credit_card,266
1670,579,coupon,288
1671,4937,credit_card,5543
1672,5546,coupon,5665
1673,6812,gift_card,7632
1674,4636,gift_card,1182
1675,4913,gift_card,2017
1676,4879,bank_transfer,3936
1677,5427,coupon,2256
1678,9422,gift_card,3967
1679,2859,coupon,3478
1680,3771,bank_transfer,2557
1681,1095,coupon,5410
1682,4594,bank_transfer,296
1683,3390,bank_transfer,1493
1684,8442,coupon,3285
1685,582,gift_card,1693
1686,7360,bank_transfer,6805
1687,5196,gift_card,1398
1688,3634,coupon,2249
1689,8715,coupon,6866
1690,1405,credit_card,2229
1691,3462,coupon,6733
1692,7306,bank_transfer,413
1693,3851,gift_card,2135
1694,1855,credit_card,3197
1695,967,gift_card,4568
1696,8981,bank_transfer,4347
1697,7377,gift_card,3490
1698,5760,gift_card,6568
1699,3932,credit_card,5339
1700,4926,gift_card,4260
1701,7120,bank_transfer,933
1702,225,gift_card,401
1703,4577,bank_transfer,3541
1704,1142,coupon,2184
1705,9080,coupon,7276
1706,7408,bank_transfer,4083
1707,3572,bank_transfer,6920
1708,4030,credit_card,920
1709,1552,credit_card,6331
1710,9584,gift_card,3319
1711,4048,credit_card,1556
1712,4435,gift_card,3720
1713,3841,credit_card,5414
1714,5289,coupon,1717
1715,3888,gift_card,4422
1716,4284,coupon,1560
1717,2402,bank_transfer,2995
1718,1385,bank_transfer,3499
1719,4080,bank_transfer,3902
1720,9915,coupon,4049
1721,3256,bank_transfer,136
1722,9603,gift_card,6821
1723,8816,gift_card,873
1724,5942,gift_card,5603
1725,3673,coupon,326
1726,9641,credit_card,5041
1727,6332,gift_card,7253
1728,8726,coupon,5664
1729,3346,bank_transfer,4242
1730,7382,gift_card,2609
1731,8732,bank_transfer,3518
1732,821,bank_transfer,3016
1733,739,credit_card,7370
1734,1674,bank_transfer,4851
1735,9989,bank_transfer,5661
1736,5805,gift_card,2992
1737,6472,bank_transfer,6948
1738,4855,credit_card,3089
1739,6479,bank_transfer,7638
1740,9511,coupon,6530
1741,3131,credit_card,7328
